,label,tweets
13430,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13431,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13432,1.0,Brokeback mountain was beautiful...
13433,1.0,I love Brokeback Mountain.
13434,1.0,I love Brokeback Mountain....
13435,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13436,1.0,Brokeback Mountain was so awesome.
13437,1.0,Brokeback Mountain was an AWESOME movie.
13438,1.0,man i loved brokeback mountain!
13439,1.0,dudeee i LOVED brokeback mountain!!!!
13440,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13441,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13442,1.0,Brokeback mountain was beautiful...
13443,1.0,I love Brokeback Mountain.
13444,1.0,I love Brokeback Mountain....
13445,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13446,1.0,Brokeback Mountain was so awesome.
13447,1.0,Brokeback Mountain was an AWESOME movie.
13448,1.0,man i loved brokeback mountain!
13449,1.0,dudeee i LOVED brokeback mountain!!!!
13450,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13451,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13452,1.0,Brokeback mountain was beautiful...
13453,1.0,I love Brokeback Mountain.
13454,1.0,I love Brokeback Mountain....
13455,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13456,1.0,Brokeback Mountain was so awesome.
13457,1.0,Brokeback Mountain was an AWESOME movie.
13458,1.0,man i loved brokeback mountain!
13459,1.0,dudeee i LOVED brokeback mountain!!!!
13460,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13461,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13462,1.0,Brokeback mountain was beautiful...
13463,1.0,I love Brokeback Mountain.
13464,1.0,I love Brokeback Mountain....
13465,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13466,1.0,Brokeback Mountain was so awesome.
13467,1.0,Brokeback Mountain was an AWESOME movie.
13468,1.0,man i loved brokeback mountain!
13469,1.0,dudeee i LOVED brokeback mountain!!!!
13470,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13471,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13472,1.0,Brokeback mountain was beautiful...
13473,1.0,I love Brokeback Mountain.
13474,1.0,I love Brokeback Mountain....
13475,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13476,1.0,Brokeback Mountain was so awesome.
13477,1.0,Brokeback Mountain was an AWESOME movie.
13478,1.0,man i loved brokeback mountain!
13479,1.0,dudeee i LOVED brokeback mountain!!!!
13480,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13481,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13482,1.0,Brokeback mountain was beautiful...
13483,1.0,I love Brokeback Mountain.
13484,1.0,I love Brokeback Mountain....
13485,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13486,1.0,Brokeback Mountain was so awesome.
13487,1.0,Brokeback Mountain was an AWESOME movie.
13488,1.0,man i loved brokeback mountain!
13489,1.0,dudeee i LOVED brokeback mountain!!!!
13490,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13491,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13492,1.0,Brokeback mountain was beautiful...
13493,1.0,I love Brokeback Mountain.
13494,1.0,I love Brokeback Mountain....
13495,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13496,1.0,Brokeback Mountain was so awesome.
13497,1.0,Brokeback Mountain was an AWESOME movie.
13498,1.0,man i loved brokeback mountain!
13499,1.0,dudeee i LOVED brokeback mountain!!!!
13500,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13501,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13502,1.0,Brokeback mountain was beautiful...
13503,1.0,I love Brokeback Mountain.
13504,1.0,I love Brokeback Mountain....
13505,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13506,1.0,Brokeback Mountain was so awesome.
13507,1.0,Brokeback Mountain was an AWESOME movie.
13508,1.0,man i loved brokeback mountain!
13509,1.0,dudeee i LOVED brokeback mountain!!!!
13510,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13511,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13512,1.0,Brokeback mountain was beautiful...
13513,1.0,I love Brokeback Mountain.
13514,1.0,I love Brokeback Mountain....
13515,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13516,1.0,Brokeback Mountain was so awesome.
13517,1.0,Brokeback Mountain was an AWESOME movie.
13518,1.0,man i loved brokeback mountain!
13519,1.0,dudeee i LOVED brokeback mountain!!!!
13520,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13521,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13522,1.0,Brokeback mountain was beautiful...
13523,1.0,I love Brokeback Mountain.
13524,1.0,I love Brokeback Mountain....
13525,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13526,1.0,Brokeback Mountain was so awesome.
13527,1.0,Brokeback Mountain was an AWESOME movie.
13528,1.0,man i loved brokeback mountain!
13529,1.0,dudeee i LOVED brokeback mountain!!!!
13530,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13531,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13532,1.0,Brokeback mountain was beautiful...
13533,1.0,I love Brokeback Mountain.
13534,1.0,I love Brokeback Mountain....
13535,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13536,1.0,Brokeback Mountain was so awesome.
13537,1.0,Brokeback Mountain was an AWESOME movie.
13538,1.0,man i loved brokeback mountain!
13539,1.0,dudeee i LOVED brokeback mountain!!!!
13540,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13541,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13542,1.0,Brokeback mountain was beautiful...
13543,1.0,I love Brokeback Mountain.
13544,1.0,I love Brokeback Mountain....
13545,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13546,1.0,Brokeback Mountain was so awesome.
13547,1.0,Brokeback Mountain was an AWESOME movie.
13548,1.0,man i loved brokeback mountain!
13549,1.0,dudeee i LOVED brokeback mountain!!!!
13550,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13551,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13552,1.0,Brokeback mountain was beautiful...
13553,1.0,I love Brokeback Mountain.
13554,1.0,I love Brokeback Mountain....
13555,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13556,1.0,Brokeback Mountain was so awesome.
13557,1.0,Brokeback Mountain was an AWESOME movie.
13558,1.0,man i loved brokeback mountain!
13559,1.0,dudeee i LOVED brokeback mountain!!!!
13560,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13561,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13562,1.0,Brokeback mountain was beautiful...
13563,1.0,I love Brokeback Mountain.
13564,1.0,I love Brokeback Mountain....
13565,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13566,1.0,Brokeback Mountain was so awesome.
13567,1.0,Brokeback Mountain was an AWESOME movie.
13568,1.0,man i loved brokeback mountain!
13569,1.0,dudeee i LOVED brokeback mountain!!!!
13570,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13571,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13572,1.0,Brokeback mountain was beautiful...
13573,1.0,I love Brokeback Mountain.
13574,1.0,I love Brokeback Mountain....
13575,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13576,1.0,Brokeback Mountain was so awesome.
13577,1.0,Brokeback Mountain was an AWESOME movie.
13578,1.0,man i loved brokeback mountain!
13579,1.0,dudeee i LOVED brokeback mountain!!!!
13580,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13581,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13582,1.0,Brokeback mountain was beautiful...
13583,1.0,I love Brokeback Mountain.
13584,1.0,I love Brokeback Mountain....
13585,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13586,1.0,Brokeback Mountain was so awesome.
13587,1.0,Brokeback Mountain was an AWESOME movie.
13588,1.0,man i loved brokeback mountain!
13589,1.0,dudeee i LOVED brokeback mountain!!!!
13590,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13591,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13592,1.0,Brokeback mountain was beautiful...
13593,1.0,I love Brokeback Mountain.
13594,1.0,I love Brokeback Mountain....
13595,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13596,1.0,Brokeback Mountain was so awesome.
13597,1.0,Brokeback Mountain was an AWESOME movie.
13598,1.0,man i loved brokeback mountain!
13599,1.0,dudeee i LOVED brokeback mountain!!!!
13600,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13601,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13602,1.0,Brokeback mountain was beautiful...
13603,1.0,I love Brokeback Mountain.
13604,1.0,I love Brokeback Mountain....
13605,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13606,1.0,Brokeback Mountain was so awesome.
13607,1.0,Brokeback Mountain was an AWESOME movie.
13608,1.0,man i loved brokeback mountain!
13609,1.0,dudeee i LOVED brokeback mountain!!!!
13610,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13611,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13612,1.0,Brokeback mountain was beautiful...
13613,1.0,I love Brokeback Mountain.
13614,1.0,I love Brokeback Mountain....
13615,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13616,1.0,Brokeback Mountain was so awesome.
13617,1.0,Brokeback Mountain was an AWESOME movie.
13618,1.0,man i loved brokeback mountain!
13619,1.0,dudeee i LOVED brokeback mountain!!!!
13620,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13621,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13622,1.0,Brokeback mountain was beautiful...
13623,1.0,I love Brokeback Mountain.
13624,1.0,I love Brokeback Mountain....
13625,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13626,1.0,Brokeback Mountain was so awesome.
13627,1.0,Brokeback Mountain was an AWESOME movie.
13628,1.0,man i loved brokeback mountain!
13629,1.0,dudeee i LOVED brokeback mountain!!!!
13630,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13631,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13632,1.0,Brokeback mountain was beautiful...
13633,1.0,I love Brokeback Mountain.
13634,1.0,I love Brokeback Mountain....
13635,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13636,1.0,Brokeback Mountain was so awesome.
13637,1.0,Brokeback Mountain was an AWESOME movie.
13638,1.0,man i loved brokeback mountain!
13639,1.0,dudeee i LOVED brokeback mountain!!!!
13640,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13641,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13642,1.0,Brokeback mountain was beautiful...
13643,1.0,I love Brokeback Mountain.
13644,1.0,I love Brokeback Mountain....
13645,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13646,1.0,Brokeback Mountain was so awesome.
13647,1.0,Brokeback Mountain was an AWESOME movie.
13648,1.0,man i loved brokeback mountain!
13649,1.0,dudeee i LOVED brokeback mountain!!!!
13650,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13651,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13652,1.0,Brokeback mountain was beautiful...
13653,1.0,I love Brokeback Mountain.
13654,1.0,I love Brokeback Mountain....
13655,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13656,1.0,Brokeback Mountain was so awesome.
13657,1.0,Brokeback Mountain was an AWESOME movie.
13658,1.0,man i loved brokeback mountain!
13659,1.0,dudeee i LOVED brokeback mountain!!!!
13660,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13661,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13662,1.0,Brokeback mountain was beautiful...
13663,1.0,I love Brokeback Mountain.
13664,1.0,I love Brokeback Mountain....
13665,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13666,1.0,Brokeback Mountain was so awesome.
13667,1.0,Brokeback Mountain was an AWESOME movie.
13668,1.0,man i loved brokeback mountain!
13669,1.0,dudeee i LOVED brokeback mountain!!!!
13670,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13671,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13672,1.0,Brokeback mountain was beautiful...
13673,1.0,I love Brokeback Mountain.
13674,1.0,I love Brokeback Mountain....
13675,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13676,1.0,Brokeback Mountain was so awesome.
13677,1.0,Brokeback Mountain was an AWESOME movie.
13678,1.0,man i loved brokeback mountain!
13679,1.0,dudeee i LOVED brokeback mountain!!!!
13680,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13681,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13682,1.0,Brokeback mountain was beautiful...
13683,1.0,I love Brokeback Mountain.
13684,1.0,I love Brokeback Mountain....
13685,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13686,1.0,Brokeback Mountain was so awesome.
13687,1.0,Brokeback Mountain was an AWESOME movie.
13688,1.0,man i loved brokeback mountain!
13689,1.0,dudeee i LOVED brokeback mountain!!!!
13690,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13691,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13692,1.0,Brokeback mountain was beautiful...
13693,1.0,I love Brokeback Mountain.
13694,1.0,I love Brokeback Mountain....
13695,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13696,1.0,Brokeback Mountain was so awesome.
13697,1.0,Brokeback Mountain was an AWESOME movie.
13698,1.0,man i loved brokeback mountain!
13699,1.0,dudeee i LOVED brokeback mountain!!!!
13700,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13701,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13702,1.0,Brokeback mountain was beautiful...
13703,1.0,I love Brokeback Mountain.
13704,1.0,I love Brokeback Mountain....
13705,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13706,1.0,Brokeback Mountain was so awesome.
13707,1.0,Brokeback Mountain was an AWESOME movie.
13708,1.0,man i loved brokeback mountain!
13709,1.0,dudeee i LOVED brokeback mountain!!!!
13710,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13711,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13712,1.0,Brokeback mountain was beautiful...
13713,1.0,I love Brokeback Mountain.
13714,1.0,I love Brokeback Mountain....
13715,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13716,1.0,Brokeback Mountain was so awesome.
13717,1.0,Brokeback Mountain was an AWESOME movie.
13718,1.0,man i loved brokeback mountain!
13719,1.0,dudeee i LOVED brokeback mountain!!!!
13720,1.0,I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
13721,1.0,"Anyway, thats why I love "" Brokeback Mountain."
13722,1.0,Brokeback mountain was beautiful...
13723,1.0,I love Brokeback Mountain.
13724,1.0,I love Brokeback Mountain....
13725,1.0,"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '.."
13726,1.0,Brokeback Mountain was so awesome.
13727,1.0,Brokeback Mountain was an AWESOME movie.
13728,1.0,man i loved brokeback mountain!
